epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,7977.27,1.73014,1.45166,1.53064,0.53378,0.43383,0.33557,0.16465,1.85339,1.4877,1.67031,0.00724276,0.00724276,0.00724276
140,8034.83,1.75986,1.47042,1.53717,0.52619,0.43892,0.33757,0.16054,1.8878,1.5218,1.68985,0.00722278,0.00722278,0.00722278
141,8091.35,1.73879,1.46628,1.53143,0.53466,0.44082,0.33624,0.16337,1.85622,1.50136,1.6722,0.0072028,0.0072028,0.0072028
142,8147.98,1.7187,1.46643,1.53076,0.55703,0.44829,0.33848,0.15567,1.86957,1.50743,1.68406,0.00718282,0.00718282,0.00718282
143,8205.13,1.73318,1.46975,1.54175,0.56437,0.42897,0.34463,0.16638,1.86327,1.5041,1.67238,0.00716284,0.00716284,0.00716284
144,8261.88,1.76147,1.47796,1.5509,0.55793,0.44359,0.33914,0.16281,1.86614,1.49259,1.68315,0.00714286,0.00714286,0.00714286
145,8318.47,1.75369,1.50405,1.56578,0.56393,0.42532,0.33736,0.16768,1.85724,1.48673,1.67325,0.00712288,0.00712288,0.00712288
146,8375.58,1.73237,1.45253,1.53163,0.55452,0.45674,0.33981,0.16782,1.85339,1.48572,1.66867,0.0071029,0.0071029,0.0071029
147,8432.67,1.72479,1.44952,1.52155,0.55261,0.43761,0.33997,0.16958,1.85766,1.47896,1.67406,0.00708292,0.00708292,0.00708292
148,8489.15,1.73617,1.46428,1.53008,0.55348,0.44582,0.33841,0.15989,1.86262,1.48714,1.68035,0.00706294,0.00706294,0.00706294
149,8546.55,1.73594,1.46624,1.53377,0.57029,0.4313,0.33767,0.16107,1.86074,1.48853,1.6784,0.00704296,0.00704296,0.00704296
150,8603.74,1.73261,1.47032,1.546,0.55742,0.44235,0.34187,0.16532,1.87546,1.49226,1.68942,0.00702298,0.00702298,0.00702298
151,8660.9,1.73838,1.49468,1.54185,0.39044,0.45746,0.34483,0.1644,1.85691,1.48703,1.68085,0.007003,0.007003,0.007003
152,8716.9,1.73596,1.48338,1.53827,0.55771,0.44417,0.34374,0.16225,1.85684,1.48114,1.68014,0.00698302,0.00698302,0.00698302
153,8773.73,1.72212,1.46235,1.5283,0.55404,0.43214,0.33857,0.1596,1.85297,1.4815,1.67241,0.00696304,0.00696304,0.00696304
154,8830.93,1.73042,1.47076,1.53489,0.38165,0.43627,0.33866,0.16552,1.85899,1.48096,1.67497,0.00694306,0.00694306,0.00694306
